year,rank,ticker,company_name,weight,methodology,formula,rank_12_anchor_weight,underlying_value_usd,anchor_value_usd,source_citation
2016,8,JNJ,Johnson & Johnson,0.0160,Official Factsheet Anchor,W_factsheet,0.0110,,,S&P Dow Jones Indices Year-End Factsheet 2016
2016,9,JPM,JPMorgan Chase & Co.,0.0150,Official Factsheet Anchor,W_factsheet,0.0110,,,S&P Dow Jones Indices Year-End Factsheet 2016
2016,10,GE,General Electric Company,0.0130,Official Factsheet Anchor,W_factsheet,0.0110,,,S&P Dow Jones Indices Year-End Factsheet 2016
2016,11,WFC,Wells Fargo & Company,0.0120,Official Factsheet Anchor,W_factsheet,0.0110,,,S&P Dow Jones Indices Year-End Factsheet 2016
2016,12,T,AT&T Inc.,0.0110,Official Factsheet Anchor,W_factsheet,0.0110,,,S&P Dow Jones Indices Year-End Factsheet 2016
2016,13,PG,Procter & Gamble Co.,0.0109,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0110,,,UNVERIFIED - no point-in-time filing archived for 2016 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2016,14,BAC,Bank of America Corporation,0.0107,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0110,,,UNVERIFIED - no point-in-time filing archived for 2016 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2016,15,CVX,Chevron Corporation,0.0105,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0110,,,UNVERIFIED - no point-in-time filing archived for 2016 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2016,16,VZ,Verizon Communications Inc.,0.0097,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0110,,,UNVERIFIED - no point-in-time filing archived for 2016 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2016,17,WMT,Walmart Inc.,0.0092,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0110,,,UNVERIFIED - no point-in-time filing archived for 2016 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2016,18,PFE,Pfizer Inc.,0.0089,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0110,,,UNVERIFIED - no point-in-time filing archived for 2016 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2016,19,V,Visa Inc.,0.0088,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0110,,,UNVERIFIED - no point-in-time filing archived for 2016 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2016,20,KO,The Coca-Cola Company,0.0085,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0110,,,UNVERIFIED - no point-in-time filing archived for 2016 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2017,1,AAPL,Apple Inc.,0.0370,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2017
2017,2,GOOGL,Alphabet Inc.,0.0341,"Official Factsheet Anchor x Filed Consolidation Ratio (Class A Anchor, Class A + C Weight)",W_factsheet_ClassA * (V_ClassA + V_ClassC) / V_ClassA,0.0130,,,"S&P Dow Jones Indices Year-End Factsheet 2017 (Class A only, 0.0170) x 2.00603, the (Class A + Class C) / Class A market-value ratio stated in Vanguard Index Trust Form N-CSR (Accession 0000932471-18-005288, Period 2017-12-31), 500 Index Fund Schedule of Investments; see docs/DATA_PROVENANCE.md 4.3.21"
2017,3,MSFT,Microsoft Corporation,0.0310,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2017
2017,4,AMZN,Amazon.com Inc.,0.0260,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2017
2017,5,META,Meta Platforms Inc.,0.0220,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2017
2017,6,BRK.B,Berkshire Hathaway Inc.,0.0210,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2017
2017,7,JNJ,Johnson & Johnson,0.0190,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2017
2017,8,JPM,JPMorgan Chase & Co.,0.0180,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2017
2017,9,XOM,Exxon Mobil Corporation,0.0160,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2017
2017,10,BAC,Bank of America Corporation,0.0150,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2017
2017,11,V,Visa Inc.,0.0140,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2017
2017,12,WFC,Wells Fargo & Company,0.0130,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2017
2017,13,WMT,Walmart Inc.,0.0114,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2017 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2017,14,CVX,Chevron Corporation,0.0106,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2017 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2017,15,PG,Procter & Gamble Co.,0.0104,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2017 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2017,16,HD,The Home Depot Inc.,0.0098,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2017 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2017,17,INTC,Intel Corporation,0.0096,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2017 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2017,18,VZ,Verizon Communications Inc.,0.0096,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2017 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2017,19,UNH,UnitedHealth Group Inc.,0.0095,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2017 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2017,20,PFE,Pfizer Inc.,0.0091,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2017 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2018,1,MSFT,Microsoft Corporation,0.0410,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2018
2018,2,AAPL,Apple Inc.,0.0380,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2018
2018,3,AMZN,Amazon.com Inc.,0.0360,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2018
2018,4,GOOGL,Alphabet Inc.,0.0320,"Official Factsheet Anchor (Consolidated Class A + C, Share-Class Basis Sourced)",W_factsheet,0.0130,,,"S&P Dow Jones Indices Year-End Factsheet 2018; share-class basis established against Vanguard Index Trust Form N-CSR (Accession 0001104659-19-011820, Period 2018-12-31), 500 Index Fund Schedule of Investments, which reports Alphabet Class A and Class C as separate positions. The anchor already covers both classes and is unchanged; see docs/DATA_PROVENANCE.md 4.3.21"
2018,5,BRK.B,Berkshire Hathaway Inc.,0.0210,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2018
2018,6,JNJ,Johnson & Johnson,0.0190,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2018
2018,7,META,Meta Platforms Inc.,0.0180,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2018
2018,8,JPM,JPMorgan Chase & Co.,0.0170,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2018
2018,9,V,Visa Inc.,0.0160,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2018
2018,10,PG,Procter & Gamble Co.,0.0150,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2018
2018,11,XOM,Exxon Mobil Corporation,0.0140,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2018
2018,12,UNH,UnitedHealth Group Inc.,0.0130,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2018
2018,13,WMT,Walmart Inc.,0.0129,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2018 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2018,14,BAC,Bank of America Corporation,0.0129,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2018 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2018,15,PFE,Pfizer Inc.,0.0126,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2018 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2018,16,VZ,Verizon Communications Inc.,0.0125,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2018 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2018,17,INTC,Intel Corporation,0.0115,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2018 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2018,18,WFC,Wells Fargo & Company,0.0115,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2018 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2018,19,CVX,Chevron Corporation,0.0113,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2018 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2018,20,KO,The Coca-Cola Company,0.0110,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2018 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2019,1,AAPL,Apple Inc.,0.0470,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2019
2019,2,MSFT,Microsoft Corporation,0.0460,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2019
2019,3,AMZN,Amazon.com Inc.,0.0320,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2019
2019,4,META,Meta Platforms Inc.,0.0280,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2019
2019,5,GOOGL,Alphabet Inc.,0.0270,"Official Factsheet Anchor (Consolidated Class A + C, Share-Class Basis Sourced)",W_factsheet,0.0130,,,"S&P Dow Jones Indices Year-End Factsheet 2019; share-class basis established against Vanguard Index Trust Form N-CSR (Accession 0001104659-20-027799, Period 2019-12-31), 500 Index Fund Schedule of Investments, which reports Alphabet Class A and Class C as separate positions. The anchor already covers both classes and is unchanged; see docs/DATA_PROVENANCE.md 4.3.21"
2019,6,BRK.B,Berkshire Hathaway Inc.,0.0210,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2019
2019,7,JPM,JPMorgan Chase & Co.,0.0190,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2019
2019,8,JNJ,Johnson & Johnson,0.0180,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2019
2019,9,V,Visa Inc.,0.0160,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2019
2019,10,PG,Procter & Gamble Co.,0.0150,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2019
2019,11,UNH,UnitedHealth Group Inc.,0.0140,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2019
2019,12,HD,The Home Depot Inc.,0.0130,Official Factsheet Anchor,W_factsheet,0.0130,,,S&P Dow Jones Indices Year-End Factsheet 2019
2019,13,WMT,Walmart Inc.,0.0127,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2019 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2019,14,BAC,Bank of America Corporation,0.0125,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2019 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2019,15,MA,Mastercard Incorporated,0.0117,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2019 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2019,16,XOM,Exxon Mobil Corporation,0.0109,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2019 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2019,17,DIS,The Walt Disney Company,0.0108,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2019 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2019,18,INTC,Intel Corporation,0.0107,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2019 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2019,19,VZ,Verizon Communications Inc.,0.0100,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2019 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2019,20,KO,The Coca-Cola Company,0.0100,Unverified Estimate (No Primary Source),"N/A - estimated, not derived",0.0130,,,UNVERIFIED - no point-in-time filing archived for 2019 ranks #13-#20; see docs/DATA_PROVENANCE.md 4.3.5
2020,1,AAPL,Apple Inc.,0.0670,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$22,041,931,111.17","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,2,MSFT,Microsoft Corporation,0.0531,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$17,478,852,123.48","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,3,AMZN,Amazon.com Inc.,0.0439,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$14,437,983,717.72","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,4,GOOGL,Alphabet Inc.,0.0327,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$10,762,563,770.32","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,5,META,Meta Platforms Inc.,0.0207,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$6,825,529,775.36","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,6,TSLA,Tesla Inc.,0.0169,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$5,562,176,326.07","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,7,BRK.B,Berkshire Hathaway Inc.,0.0143,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$4,690,333,834.17","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,8,JNJ,Johnson & Johnson,0.0131,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$4,306,383,431.70","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,9,JPM,JPMorgan Chase & Co.,0.0122,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$4,026,020,820.16","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,10,V,Visa Inc.,0.0117,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$3,855,131,998.56","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,11,PG,Procter & Gamble Co.,0.0109,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$3,586,107,814.92","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,12,UNH,UnitedHealth Group Inc.,0.0105,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$3,458,454,203.16","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,13,DIS,The Walt Disney Company,0.0104,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$3,409,512,457.78","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,14,NVDA,NVIDIA Corporation,0.0102,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$3,359,802,423.60","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,15,MA,Mastercard Incorporated,0.0099,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$3,263,884,345.80","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,16,HD,The Home Depot Inc.,0.0090,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$2,972,376,782.70","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,17,PYPL,PayPal Holdings Inc.,0.0087,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$2,852,276,365.20","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,18,VZ,Verizon Communications Inc.,0.0077,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$2,526,952,003.75","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,19,ADBE,Adobe Inc.,0.0076,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$2,493,768,860.92","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2020,20,CMCSA,Comcast Corporation,0.0076,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0105,"$2,486,816,125.20","$329,089,038,927.74","SPY SEC Form NPORT-P (Accession 0001752724-21-043869, Period 2020-12-31)"
2021,1,AAPL,Apple Inc.,0.0686,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$31,224,573,977.22","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,2,MSFT,Microsoft Corporation,0.0626,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$28,489,051,734.40","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,3,GOOGL,Alphabet Inc.,0.0416,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$18,959,723,186.58","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,4,AMZN,Amazon.com Inc.,0.0360,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$16,408,367,164.16","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,5,TSLA,Tesla Inc.,0.0213,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$9,698,735,831.40","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,6,META,Meta Platforms Inc.,0.0197,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$8,979,417,891.15","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,7,NVDA,NVIDIA Corporation,0.0182,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$8,295,892,242.37","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,8,BRK.B,Berkshire Hathaway Inc.,0.0136,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$6,177,722,720.00","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,9,UNH,UnitedHealth Group Inc.,0.0117,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$5,335,924,427.52","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,10,JPM,JPMorgan Chase & Co.,0.0116,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$5,279,536,265.50","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,11,JNJ,Johnson & Johnson,0.0112,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$5,081,177,764.17","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,12,HD,The Home Depot Inc.,0.0109,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$4,941,431,107.76","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,13,PG,Procter & Gamble Co.,0.0098,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$4,467,706,774.80","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,14,V,Visa Inc.,0.0090,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$4,100,144,965.02","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,15,PFE,Pfizer Inc.,0.0082,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$3,739,480,608.00","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,16,BAC,Bank of America Corporation,0.0079,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$3,614,652,158.04","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,17,MA,Mastercard Incorporated,0.0077,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$3,521,871,746.12","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,18,DIS,The Walt Disney Company,0.0070,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$3,175,515,747.72","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,19,AVGO,Broadcom Inc.,0.0068,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$3,090,201,302.96","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2021,20,ADBE,Adobe Inc.,0.0067,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0109,"$3,039,809,621.94","$455,315,182,019.74","SPY SEC Form NPORT-P (Accession 0001752724-22-048845, Period 2021-12-31)"
2022,1,AAPL,Apple Inc.,0.0605,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0106,"$21,561,266,462.43","$356,586,863,853.80","SPY SEC Form NPORT-P (Accession 0001752724-23-046862, Period 2022-12-31)"
2022,2,MSFT,Microsoft Corporation,0.0556,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0106,"$19,839,026,522.28","$356,586,863,853.80","SPY SEC Form NPORT-P (Accession 0001752724-23-046862, Period 2022-12-31)"
2022,3,GOOGL,Alphabet Inc.,0.0310,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0106,"$11,061,887,875.46","$356,586,863,853.80","SPY SEC Form NPORT-P (Accession 0001752724-23-046862, Period 2022-12-31)"
2022,4,AMZN,Amazon.com Inc.,0.0232,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0106,"$8,273,467,440.00","$356,586,863,853.80","SPY SEC Form NPORT-P (Accession 0001752724-23-046862, Period 2022-12-31)"
2022,5,BRK.B,Berkshire Hathaway Inc.,0.0173,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0106,"$6,176,239,270.00","$356,586,863,853.80","SPY SEC Form NPORT-P (Accession 0001752724-23-046862, Period 2022-12-31)"
2022,6,UNH,UnitedHealth Group Inc.,0.0154,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0106,"$5,497,305,995.72","$356,586,863,853.80","SPY SEC Form NPORT-P (Accession 0001752724-23-046862, Period 2022-12-31)"
2022,7,JNJ,Johnson & Johnson,0.0144,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0106,"$5,130,920,255.25","$356,586,863,853.80","SPY SEC Form NPORT-P (Accession 0001752724-23-046862, Period 2022-12-31)"
2022,8,XOM,Exxon Mobil Corporation,0.0141,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0106,"$5,040,919,900.90","$356,586,863,853.80","SPY SEC Form NPORT-P (Accession 0001752724-23-046862, Period 2022-12-31)"
2022,9,JPM,JPMorgan Chase & Co.,0.0122,SEC Form NPORT-P Audited Holdings,"round(valUSD / total_fund_val, 4)",0.0106,"$4,365,066,705.30","$356,586,863,853.80","SPY SEC Form NPORT-P (Accession 0001752724-23-046862, Period 2022-12-31)"
